
-------------------------------------------------------------------------------
   ROBOCOPY     ::     Robust File Copy for Windows                              
	    New File  		    2024	ethereum.d.ts.map100%  
	    New File  		    3108	ethereum.js100%  
	    New File  		    2504	ethereum.js.map100%  
	    New File  		    5509	solana.d.ts100%  
	    New File  		    1693	solana.d.ts.map100%  
	    New File  		     169	solana.js100%  
	    New File  		     133	solana.js.map100%  
	  New Dir          5	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@supabase\auth-js\src\
	    New File  		     112	AuthAdminApi.ts100%  
	    New File  		     102	AuthClient.ts100%  
	    New File  		   16938	GoTrueAdminApi.ts100%  
	    New File  		  127342	GoTrueClient.ts100%  
	    New File  		     419	index.ts100%  
	  New Dir         14	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@supabase\auth-js\src\lib\
	    New File  		    8473	base64url.ts100%  
	    New File  		    1122	constants.ts100%  
	    New File  		    2524	error-codes.ts100%  
	    New File  		    8702	errors.ts100%  
	    New File  		    7270	fetch.ts100%  
	    New File  		   14426	helpers.ts100%  
	    New File  		     440	local-storage.ts100%  
	    New File  		   12573	locks.ts100%  
	    New File  		     610	polyfills.ts100%  
	    New File  		   65569	types.ts100%  
	    New File  		     446	version.ts100%  
	    New File  		   28754	webauthn.dom.ts100%  
	    New File  		   11755	webauthn.errors.ts100%  
	    New File  		   35882	webauthn.ts100%  
	  New Dir          2	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@supabase\auth-js\src\lib\web3\
	    New File  		    5651	ethereum.ts100%  
	    New File  		    5397	solana.ts100%  
	  New Dir          2	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@supabase\functions-js\
	    New File  		    1344	package.json100%  
	    New File  		    4648	README.md100%  
	  New Dir          2	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@supabase\functions-js\dist\
	    New File  		   64134	tsconfig.module.tsbuildinfo100%  
	    New File  		   64130	tsconfig.tsbuildinfo100%  
	  New Dir         20	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@supabase\functions-js\dist\main\
	    New File  		    1642	FunctionsClient.d.ts100%  
	    New File  		     802	FunctionsClient.d.ts.map100%  
	    New File  		    7799	FunctionsClient.js100%  
	    New File  		    4454	FunctionsClient.js.map100%  
	    New File  		     136	helper.d.ts100%  
	    New File  		     200	helper.d.ts.map100%  
	    New File  		     341	helper.js100%  
	    New File  		     366	helper.js.map100%  
	    New File  		     261	index.d.ts100%  
	    New File  		     274	index.d.ts.map100%  
	    New File  		    1161	index.js100%  
	    New File  		     268	index.js.map100%  
	    New File  		    3070	types.d.ts100%  
	    New File  		    1570	types.d.ts.map100%  
	    New File  		    3021	types.js100%  
	    New File  		    1112	types.js.map100%  
	    New File  		      78	version.d.ts100%  
	    New File  		     140	version.d.ts.map100%  
	    New File  		     580	version.js100%  
	    New File  		     219	version.js.map100%  
	  New Dir         20	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@supabase\functions-js\dist\module\
	    New File  		    1642	FunctionsClient.d.ts100%  
	    New File  		     802	FunctionsClient.d.ts.map100%  
	    New File  		    7655	FunctionsClient.js100%  
	    New File  		    4531	FunctionsClient.js.map100%  
	    New File  		     136	helper.d.ts100%  
	    New File  		     200	helper.d.ts.map100%  
	    New File  		     203	helper.js100%  
	    New File  		     351	helper.js.map100%  
	    New File  		     261	index.d.ts100%  
	    New File  		     274	index.d.ts.map100%  
	    New File  		     207	index.js100%  
	    New File  		     236	index.js.map100%  
	    New File  		    3070	types.d.ts100%  
	    New File  		    1570	types.d.ts.map100%  
	    New File  		    2615	types.js100%  
	    New File  		    1094	types.js.map100%  
	    New File  		      78	version.d.ts100%  
	    New File  		     140	version.d.ts.map100%  
	    New File  		     482	version.js100%  
	    New File  		     226	version.js.map100%  
	  New Dir          6	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@supabase\functions-js\src\
	    New File  		    5069	edge-runtime.d.ts100%  
	    New File  		    6404	FunctionsClient.ts100%  
	    New File  		     204	helper.ts100%  
	    New File  		     238	index.ts100%  
	    New File  		    3307	types.ts100%  
	    New File  		     446	version.ts100%  
	  New Dir          2	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@supabase\postgrest-js\
	    New File  		    2000	package.json100%  
	    New File  		    7033	README.md100%  
	  New Dir          8	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@supabase\postgrest-js\dist\
	    New File  		   48216	index.cjs100%  
	    New File  		   90492	index.cjs.map100%  
	    New File  		   94040	index.d.cts100%  
	    New File  		   71862	index.d.cts.map100%  
	    New File  		   94040	index.d.mts100%  
	    New File  		   71862	index.d.mts.map100%  
	    New File  		   47977	index.mjs100%  
	    New File  		   90490	index.mjs.map100%  
	  New Dir          9	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@supabase\postgrest-js\src\
	    New File  		     114	constants.ts100%  
	    New File  		    1106	index.ts100%  
	    New File  		   12394	PostgrestBuilder.ts100%  
	    New File  		    9259	PostgrestClient.ts100%  
	    New File  		     787	PostgrestError.ts100%  
	    New File  		   23864	PostgrestFilterBuilder.ts100%  
	    New File  		   14332	PostgrestQueryBuilder.ts100%  
	    New File  		   12258	PostgrestTransformBuilder.ts100%  
	    New File  		     446	version.ts100%  
	  New Dir          4	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@supabase\postgrest-js\src\select-query-parser\
	    New File  		   18910	parser.ts100%  
	    New File  		   21821	result.ts100%  
	    New File  		    3414	types.ts100%  
	    New File  		   25131	utils.ts100%  
	  New Dir          2	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@supabase\postgrest-js\src\types\
	    New File  		     784	feature-flags.ts100%  
	    New File  		    6073	types.ts100%  
	  New Dir          2	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@supabase\postgrest-js\src\types\common\
	    New File  		    1325	common.ts100%  
	    New File  		    6332	rpc.ts100%  
	  New Dir          2	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@supabase\realtime-js\
	    New File  		    1667	package.json100%  
	    New File  		    9891	README.md100%  
	  New Dir          2	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@supabase\realtime-js\dist\
	    New File  		   50353	tsconfig.module.tsbuildinfo100%  
	    New File  		   50349	tsconfig.tsbuildinfo100%  
	  New Dir         16	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@supabase\realtime-js\dist\main\
	    New File  		    1437	index.d.ts100%  
	    New File  		     859	index.d.ts.map100%  
	    New File  		    1803	index.js100%  
	    New File  		     394	index.js.map100%  
	    New File  		   14110	RealtimeChannel.d.ts100%  
	    New File  		    9636	RealtimeChannel.d.ts.map100%  
	    New File  		   28139	RealtimeChannel.js100%  
	    New File  		   19757	RealtimeChannel.js.map100%  
	    New File  		    9063	RealtimeClient.d.ts100%  
	    New File  		    4351	RealtimeClient.d.ts.map100%  
	    New File  		   33841	RealtimeClient.js100%  
	    New File  		   22067	RealtimeClient.js.map100%  
	    New File  		    2148	RealtimePresence.d.ts100%  
	    New File  		    1801	RealtimePresence.d.ts.map100%  
	    New File  		    8657	RealtimePresence.js100%  
	    New File  		    6789	RealtimePresence.js.map100%  
	  New Dir         28	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@supabase\realtime-js\dist\main\lib\
	    New File  		    1063	constants.d.ts100%  
	    New File  		     820	constants.d.ts.map100%  
	    New File  		    2292	constants.js100%  
	    New File  		    1096	constants.js.map100%  
	    New File  		    1309	push.d.ts100%  
	    New File  		    1110	push.d.ts.map100%  
	    New File  		    3138	push.js100%  
	    New File  		    2984	push.js.map100%  
	    New File  		    1005	serializer.d.ts100%  
	    New File  		     921	serializer.d.ts.map100%  
	    New File  		    7291	serializer.js100%  
	    New File  		    7202	serializer.js.map100%  
	    New File  		     763	timer.d.ts100%  
	    New File  		     335	timer.d.ts.map100%  
	    New File  		    1279	timer.js100%  
	    New File  		     798	timer.js.map100%  
	    New File  		    3894	transformers.d.ts100%  
	    New File  		    1588	transformers.d.ts.map100%  
	    New File  		    8974	transformers.js100%  
	    New File  		    5668	transformers.js.map100%  
	    New File  		      78	version.d.ts100%  
	    New File  		     147	version.d.ts.map100%  
	    New File  		     580	version.js100%  
	    New File  		     226	version.js.map100%  
	    New File  		    2636	websocket-factory.d.ts100%  
	    New File  		    1741	websocket-factory.d.ts.map100%  
	    New File  		    5583	websocket-factory.js100%  
	    New File  		    2892	websocket-factory.js.map100%  
	  New Dir         16	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@supabase\realtime-js\dist\module\
	    New File  		    1437	index.d.ts100%  
	    New File  		     859	index.d.ts.map100%  
	    New File  		     623	index.js100%  
	    New File  		     458	index.js.map100%  
	    New File  		   14110	RealtimeChannel.d.ts100%  
	    New File  		    9636	RealtimeChannel.d.ts.map100%  
	    New File  		   27298	RealtimeChannel.js100%  
	    New File  		   19923	RealtimeChannel.js.map100%  
	    New File  		    9063	RealtimeClient.d.ts100%  
	    New File  		    4351	RealtimeClient.d.ts.map100%  
	    New File  		   33391	RealtimeClient.js100%  
	    New File  		   22272	RealtimeClient.js.map100%  
	    New File  		    2148	RealtimePresence.d.ts100%  
	    New File  		    1801	RealtimePresence.d.ts.map100%  
	    New File  		    8474	RealtimePresence.js100%  
	    New File  		    6796	RealtimePresence.js.map100%  
	  New Dir         28	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@supabase\realtime-js\dist\module\lib\
	    New File  		    1063	constants.d.ts100%  
	    New File  		     820	constants.d.ts.map100%  
	    New File  		    1818	constants.js100%  
	    New File  		    1243	constants.js.map100%  
	    New File  		    1309	push.d.ts100%  
	    New File  		    1110	push.d.ts.map100%  
	    New File  		    3043	push.js100%  
	    New File  		    3012	push.js.map100%  
	    New File  		    1005	serializer.d.ts100%  
	    New File  		     921	serializer.d.ts.map100%  
	    New File  		    7199	serializer.js100%  
	    New File  		    7201	serializer.js.map100%  
	    New File  		     763	timer.d.ts100%  
	    New File  		     335	timer.d.ts.map100%  
	    New File  		    1192	timer.js100%  
	    New File  		     797	timer.js.map100%  
	    New File  		    3894	transformers.d.ts100%  
	    New File  		    1588	transformers.d.ts.map100%  
	    New File  		    8282	transformers.js100%  
	    New File  		    5516	transformers.js.map100%  
	    New File  		      78	version.d.ts100%  
	    New File  		     147	version.d.ts.map100%  
	    New File  		     482	version.js100%  
	    New File  		     233	version.js.map100%  
	    New File  		    2636	websocket-factory.d.ts100%  
	    New File  		    1741	websocket-factory.d.ts.map100%  
	    New File  		    5430	websocket-factory.js100%  
	    New File  		    2880	websocket-factory.js.map100%  
	  New Dir          4	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@supabase\realtime-js\src\
	    New File  		    1487	index.ts100%  
	    New File  		   32046	RealtimeChannel.ts100%  
	    New File  		   31126	RealtimeClient.ts100%  
	    New File  		    9388	RealtimePresence.ts100%  
	  New Dir          7	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@supabase\realtime-js\src\lib\
	    New File  		     958	constants.ts100%  
	    New File  		    2891	push.ts100%  
	    New File  		    7068	serializer.ts100%  
	    New File  		    1105	timer.ts100%  
	    New File  		    7908	transformers.ts100%  
	    New File  		     446	version.ts100%  
	    New File  		    6344	websocket-factory.ts100%  
	  New Dir          2	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@supabase\storage-js\
	    New File  		    1665	package.json100%  
	    New File  		   36337	README.md100%  
	  New Dir          8	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@supabase\storage-js\dist\
	    New File  		   89351	index.cjs100%  
	    New File  		  138158	index.cjs.map100%  
	    New File  		   83008	index.d.cts100%  
	    New File  		   22261	index.d.cts.map100%  
	    New File  		   83008	index.d.mts100%  
	    New File  		   22258	index.d.mts.map100%  
	    New File  		   88872	index.mjs100%  
	    New File  		  138136	index.mjs.map100%  
	  New Dir          1	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@supabase\storage-js\dist\umd\
	    New File  		   23791	supabase.js100%  
	  New Dir          2	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@supabase\storage-js\src\
	    New File  		     774	index.ts100%  
	    New File  		    2300	StorageClient.ts100%  
	  New Dir          3	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@supabase\storage-js\src\lib\
	    New File  		     115	constants.ts100%  
	    New File  		   16178	types.ts100%  
	    New File  		     446	version.ts100%  
	  New Dir          4	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@supabase\storage-js\src\lib\common\
	    New File  		    3067	BaseApiClient.ts100%  
	    New File  		    4433	errors.ts100%  
	    New File  		    9408	fetch.ts100%  
	    New File  		    4570	helpers.ts100%  
	  New Dir          9	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@supabase\storage-js\src\packages\
	    New File  		    1809	BlobDownloadBuilder.ts100%  
	    New File  		   12936	StorageAnalyticsClient.ts100%  
	    New File  		   10614	StorageBucketApi.ts100%  
	    New File  		   33751	StorageFileApi.ts100%  
	    New File  		   17925	StorageVectorsClient.ts100%  
	    New File  		    1086	StreamDownloadBuilder.ts100%  
	    New File  		    2420	VectorBucketApi.ts100%  
	    New File  		    3582	VectorDataApi.ts100%  
	    New File  		    2865	VectorIndexApi.ts100%  
	  New Dir          2	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@supabase\supabase-js\
	    New File  		    4503	package.json100%  
	    New File  		    9221	README.md100%  
	  New Dir         16	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@supabase\supabase-js\dist\
	    New File  		    2127	cors.cjs100%  
	    New File  		    2679	cors.cjs.map100%  
	    New File  		    1596	cors.d.cts100%  
	    New File  		     194	cors.d.cts.map100%  
	    New File  		    1596	cors.d.mts100%  
	    New File  		     194	cors.d.mts.map100%  
	    New File  		    2115	cors.mjs100%  
	    New File  		    2678	cors.mjs.map100%  
	    New File  		   17863	index.cjs100%  
	    New File  		   28922	index.cjs.map100%  
	    New File  		   20396	index.d.cts100%  
	    New File  		   11718	index.d.cts.map100%  
	    New File  		   20396	index.d.mts100%  
	    New File  		   11718	index.d.mts.map100%  
	    New File  		   16521	index.mjs100%  
	    New File  		   28853	index.mjs.map100%  
	  New Dir          1	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@supabase\supabase-js\dist\umd\
	    New File  		  165030	supabase.js100%  
	  New Dir          3	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@supabase\supabase-js\src\
	    New File  		    2218	cors.ts100%  
	    New File  		    3189	index.ts100%  
	    New File  		   14408	SupabaseClient.ts100%  
	  New Dir          6	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@supabase\supabase-js\src\lib\
	    New File  		     909	constants.ts100%  
	    New File  		     941	fetch.ts100%  
	    New File  		    2399	helpers.ts100%  
	    New File  		     230	SupabaseAuthClient.ts100%  
	    New File  		    5859	types.ts100%  
	    New File  		     446	version.ts100%  
	  New Dir          0	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@supabase\supabase-js\src\lib\rest\
	  New Dir          0	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@supabase\supabase-js\src\lib\rest\types\
	  New Dir          2	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@supabase\supabase-js\src\lib\rest\types\common\
	    New File  		    1592	common.ts100%  
	    New File  		    6599	rpc.ts100%  
	  New Dir          0	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@tabby_ai\
	  New Dir          3	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@tabby_ai\hijri-converter\
	    New File  		    1069	LICENSE100%  
	    New File  		    1610	package.json100%  
	    New File  		    3450	README.md100%  
	  New Dir          6	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@tabby_ai\hijri-converter\dist\
	    New File  		     244	gregorianToHijri.d.ts100%  
	    New File  		    2610	gregorianToHijri.js100%  
	    New File  		     240	hijriToGregorian.d.ts100%  
	    New File  		    2232	hijriToGregorian.js100%  
	    New File  		     157	index.d.ts100%  
	    New File  		     535	index.js100%  
	  New Dir         14	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@tabby_ai\hijri-converter\dist\_lib\
	    New File  		     276	checkDateRange.d.ts100%  
	    New File  		    1445	checkDateRange.js100%  
	    New File  		    1474	dateHelpers.d.ts100%  
	    New File  		    7622	dateHelpers.js100%  
	    New File  		     664	dateHelpersHijri.d.ts100%  
	    New File  		    3569	dateHelpersHijri.js100%  
	    New File  		     141	isoFormat.d.ts100%  
	    New File  		     380	isoFormat.js100%  
	    New File  		     914	julianDayHelpers.d.ts100%  
	    New File  		    2699	julianDayHelpers.js100%  
	    New File  		      82	types.d.ts100%  
	    New File  		      77	types.js100%  
	    New File  		     638	ummalqura.d.ts100%  
	    New File  		   16175	ummalqura.js100%  
	  New Dir          4	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@tabby_ai\hijri-converter\dist\_lib\utils\
	    New File  		     658	bisect.d.ts100%  
	    New File  		    4008	bisect.js100%  
	    New File  		     223	divmod.d.ts100%  
	    New File  		     351	divmod.js100%  
	  New Dir          0	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@types\
	  New Dir          4	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@types\babel__core\
	    New File  		   29219	index.d.ts100%  
	    New File  		    1141	LICENSE100%  
	    New File  		    1615	package.json100%  
	    New File  		    1045	README.md100%  
	  New Dir          4	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@types\babel__generator\
	    New File  		    8269	index.d.ts100%  
	    New File  		    1141	LICENSE100%  
	    New File  		    1323	package.json100%  
	    New File  		     708	README.md100%  
	  New Dir          4	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@types\babel__template\
	    New File  		    3126	index.d.ts100%  
	    New File  		    1141	LICENSE100%  
	    New File  		    1359	package.json100%  
	    New File  		     783	README.md100%  
	  New Dir          4	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@types\babel__traverse\
	    New File  		   82002	index.d.ts100%  
	    New File  		    1141	LICENSE100%  
	    New File  		    1930	package.json100%  
	    New File  		     893	README.md100%  
	  New Dir          4	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@types\d3-array\
	    New File  		   48883	index.d.ts100%  
	    New File  		    1141	LICENSE100%  
	    New File  		    1717	package.json100%  
	    New File  		     738	README.md100%  
	  New Dir          4	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@types\d3-color\
	    New File  		   24347	index.d.ts100%  
	    New File  		    1141	LICENSE100%  
	    New File  		    1689	package.json100%  
	    New File  		     739	README.md100%  
	  New Dir          4	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@types\d3-ease\
	    New File  		   10395	index.d.ts100%  
	    New File  		    1141	LICENSE100%  
	    New File  		    1257	package.json100%  
	    New File  		     612	README.md100%  
	  New Dir          4	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@types\d3-interpolate\
	    New File  		   21153	index.d.ts100%  
	    New File  		    1141	LICENSE100%  
	    New File  		    1468	package.json100%  
	    New File  		     739	README.md100%  
	  New Dir          4	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@types\d3-path\
	    New File  		    5346	index.d.ts100%  
	    New File  		    1141	LICENSE100%  
	    New File  		    1285	package.json100%  
	    New File  		     612	README.md100%  
	  New Dir          4	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@types\d3-scale\
	    New File  		  131463	index.d.ts100%  
	    New File  		    1141	LICENSE100%  
	    New File  		    1615	package.json100%  
	    New File  		     754	README.md100%  
	  New Dir          4	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@types\d3-shape\
	    New File  		  133189	index.d.ts100%  
	    New File  		    1141	LICENSE100%  
	    New File  		    1600	package.json100%  
	    New File  		     744	README.md100%  
	  New Dir          4	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@types\d3-time\
	    New File  		   28046	index.d.ts100%  
	    New File  		    1141	LICENSE100%  
	    New File  		    1432	package.json100%  
	    New File  		     655	README.md100%  
	  New Dir          4	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@types\d3-timer\
	    New File  		    3547	index.d.ts100%  
	    New File  		    1141	LICENSE100%  
	    New File  		    1408	package.json100%  
	    New File  		     659	README.md100%  
	  New Dir          5	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@types\estree\
	    New File  		    4801	flow.d.ts100%  
	    New File  		   18944	index.d.ts100%  
	    New File  		    1141	LICENSE100%  
	    New File  		     829	package.json100%  
	    New File  		     458	README.md100%  
	  New Dir          4	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@types\json-schema\
	    New File  		   28732	index.d.ts100%  
	    New File  		    1141	LICENSE100%  
	    New File  		    1253	package.json100%  
	    New File  		     622	README.md100%  
	  New Dir         52	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@types\node\
	    New File  		   46664	assert.d.ts100%  
	    New File  		   26208	async_hooks.d.ts100%  
	    New File  		   22839	buffer.buffer.d.ts100%  
	    New File  		   88244	buffer.d.ts100%  
	    New File  		   66722	child_process.d.ts100%  
	    New File  		   27926	cluster.d.ts100%  
	    New File  		   21366	console.d.ts100%  
	    New File  		     816	constants.d.ts100%  
	    New File  		  225757	crypto.d.ts100%  
	    New File  		   28114	dgram.d.ts100%  
	    New File  		   25048	diagnostics_channel.d.ts100%  
	    New File  		   37036	dns.d.ts100%  
	    New File  		    7812	domain.d.ts100%  
	    New File  		   44252	events.d.ts100%  
	    New File  		  201224	fs.d.ts100%  
	    New File  		    5907	globals.d.ts100%  
	    New File  		    2029	globals.typedarray.d.ts100%  
	    New File  		   94844	http.d.ts100%  
	    New File  		  132111	http2.d.ts100%  
	    New File  		   25856	https.d.ts100%  
	    New File  		    4377	index.d.ts100%  
	    New File  		   12288	inspector.d.ts100%  
	    New File  		  215115	inspector.generated.d.ts100%  
	    New File  		    1141	LICENSE100%  
	    New File  		   40442	module.d.ts100%  
	    New File  		   48313	net.d.ts100%  
	    New File  		   19433	os.d.ts100%  
	    New File  		    4510	package.json100%  
	    New File  		    8333	path.d.ts100%  
	    New File  		   38899	perf_hooks.d.ts100%  
	    New File  		  107524	process.d.ts100%  
	    New File  		    5479	punycode.d.ts100%  
	    New File  		    7125	querystring.d.ts100%  
	    New File  		   25878	readline.d.ts100%  
	    New File  		    1586	README.md100%  
	    New File  		   19901	repl.d.ts100%  
	    New File  		    6638	sea.d.ts100%  
	    New File  		   45473	sqlite.d.ts100%  
	    New File  		   86128	stream.d.ts100%  
	    New File  		    2809	string_decoder.d.ts100%  
	    New File  		  110520	test.d.ts100%  
	    New File  		   14570	timers.d.ts100%  
	    New File  		   60652	tls.d.ts100%  
	    New File  		    8926	trace_events.d.ts100%  
	    New File  		   10053	tty.d.ts100%  
	    New File  		   45851	url.d.ts100%  
	    New File  		   91110	util.d.ts100%  
	    New File  		   39697	v8.d.ts100%  
	    New File  		   55223	vm.d.ts100%  
	    New File  		    9120	wasi.d.ts100%  
	    New File  		   41962	worker_threads.d.ts100%  
	    New File  		   26402	zlib.d.ts100%  
	  New Dir          1	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@types\node\assert\
	    New File  		    3003	strict.d.ts100%  
	  New Dir          1	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@types\node\compatibility\
	    New File  		    1303	iterators.d.ts100%  
	  New Dir          1	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@types\node\dns\
	    New File  		   21107	promises.d.ts100%  
	  New Dir          1	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@types\node\fs\
	    New File  		   57251	promises.d.ts100%  
	  New Dir          1	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@types\node\readline\
	    New File  		    6439	promises.d.ts100%  
	  New Dir          3	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@types\node\stream\
	    New File  		    1619	consumers.d.ts100%  
	    New File  		    2971	promises.d.ts100%  
	    New File  		   27393	web.d.ts100%  
	  New Dir          1	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@types\node\timers\
	    New File  		    3780	promises.d.ts100%  
	  New Dir          3	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@types\node\ts5.6\
	    New File  		   22077	buffer.buffer.d.ts100%  
	    New File  		    1238	globals.typedarray.d.ts100%  
	    New File  		    4666	index.d.ts100%  
	  New Dir          1	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@types\node\ts5.6\compatibility\
	    New File  		    3811	float16array.d.ts100%  
	  New Dir          1	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@types\node\ts5.7\
	    New File  		    4653	index.d.ts100%  
	  New Dir          1	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@types\node\ts5.7\compatibility\
	    New File  		    3872	float16array.d.ts100%  
	  New Dir          8	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@types\node\web-globals\
	    New File  		    1145	abortcontroller.d.ts100%  
	    New File  		    1037	crypto.d.ts100%  
	    New File  		    2565	domexception.d.ts100%  
	    New File  		    2871	events.d.ts100%  
	    New File  		    3112	fetch.d.ts100%  
	    New File  		     891	navigator.d.ts100%  
	    New File  		     724	storage.d.ts100%  
	    New File  		     774	streams.d.ts100%  
	  New Dir          4	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@types\phoenix\
	    New File  		    5655	index.d.ts100%  
	    New File  		    1141	LICENSE100%  
	    New File  		    1115	package.json100%  
	    New File  		     569	README.md100%  
	  New Dir         10	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@types\react\
	    New File  		    6278	canary.d.ts100%  
	    New File  		     116	compiler-runtime.d.ts100%  
	    New File  		    7255	experimental.d.ts100%  
	    New File  		    7520	global.d.ts100%  
	    New File  		  177532	index.d.ts100%  
	    New File  		    1412	jsx-dev-runtime.d.ts100%  
	    New File  		    1204	jsx-runtime.d.ts100%  
	    New File  		    1141	LICENSE100%  
	    New File  		    6109	package.json100%  
	    New File  		    1750	README.md100%  
	  New Dir          6	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@types\react\ts5.0\
	    New File  		    6278	canary.d.ts100%  
	    New File  		    7255	experimental.d.ts100%  
	    New File  		    7520	global.d.ts100%  
	    New File  		  176505	index.d.ts100%  
	    New File  		    1366	jsx-dev-runtime.d.ts100%  
	    New File  		    1158	jsx-runtime.d.ts100%  
	  New Dir         16	C:\Users\arche\.gemini\tmp\simhpc\SimHPC\app\node_modules\@types\react-dom\
	    New File  		    2829	canary.d.ts100%  
	    New File  		    3106	client.d.ts100%  
	    New File  		    1940	experimental.d.ts100%  
	    New File  		    4541	index.d.ts100%  
	    New File  		    1141	LICENSE100%  
	    New File  		    3383	package.json100%  
	    New File  		     807	README.md100%  
	    New File  		      89	server.browser.d.ts100%  
	    New File  		      89	server.bun.d.ts100%  
